Hour,Apparent,Temperature
4,13.81666667,13.81666667
5,13.73333333,13.73333333
6,17.38333333,17.38333333
7,18.45,18.45
8,19.92777778,19.92777778
9,22.75555556,22.75555556
10,25.02222222,25.02222222
11,25.59444444,25.59444444
12,26.76666667,27.28888889
13,27.71111111,28.88333333
14,28.46111111,29.87222222
15,29.21666667,30.98888889
16,28.43333333,29.99444444
17,28.31666667,29.82222222
18,27.55555556,28.78888889
19,23.95,23.95
20,20.66666667,20.66666667
21,20.94444444,20.94444444
22,20.41111111,20.41111111
23,20.86666667,20.86666667
0,20.38888889,20.38888889
1,18.72222222,18.72222222
2,17.66666667,17.66666667
3,17.61111111,17.61111111
4,16.96666667,16.96666667
5,15.41111111,15.41111111
6,14.75,14.75
7,14.77777778,14.77777778
8,17.51111111,17.51111111
9,22.04444444,22.04444444
10,23.8,23.8
11,25.95,25.95
12,26.8,27.75555556
13,27.55555556,28.79444444
14,27.52777778,28.82222222
15,27.6,28.93333333
16,27.58888889,28.90555556
17,27.39444444,28.73888889
18,26.42777778,27.24444444
19,22.95555556,22.95555556
20,21.33333333,21.33333333
21,18.96111111,18.96111111
22,19.35555556,19.35555556
23,20.77222222,20.77222222
0,20.36666667,20.36666667
1,19.73888889,19.73888889
2,18.64444444,18.64444444
3,17.65555556,17.65555556
4,18.05555556,18.05555556
5,16.86111111,16.86111111
6,15,15
7,14.97777778,14.97777778
8,17.31666667,17.31666667
9,17.62222222,17.62222222
10,19.56666667,19.56666667
11,19.7,19.7
12,19.51666667,19.51666667
13,18.47777778,18.47777778
14,19.7,19.7
15,17.46111111,17.46111111
16,16.87777778,16.87777778
17,15.07222222,15.07222222
18,13.75,13.75
19,12.71111111,12.71111111
20,12.8,12.8
21,12.68888889,12.68888889
22,13.22222222,13.22222222
23,13.17222222,13.17222222
0,13.22222222,13.22222222
1,13.22222222,13.22222222
2,13.18888889,13.18888889
3,12.71111111,12.71111111
4,13.22222222,13.22222222
5,13.18888889,13.18888889
6,12.76111111,12.76111111
7,12.78333333,12.78333333
8,13.75,13.75
9,15.86111111,15.86111111
10,16.92777778,16.92777778
11,17.32777778,17.32777778
12,18.61666667,18.61666667
13,19.66111111,19.66111111
14,20.69444444,20.69444444
15,21.86111111,21.86111111
16,22.32222222,22.32222222
17,22.15555556,22.15555556
18,21.76666667,21.76666667
19,20.7,20.7
20,18.53333333,18.53333333
21,17.64444444,17.64444444
22,17.57222222,17.57222222
23,16.98888889,16.98888889
0,17.06666667,17.06666667
1,16.48333333,16.48333333
2,16.41666667,16.41666667
3,15.97222222,15.97222222
4,15.41666667,15.41666667
5,15.32222222,15.32222222
6,14.88333333,14.88333333
7,14.88333333,14.88333333
8,14.79444444,14.79444444
9,14.90555556,14.90555556
10,16.08888889,16.08888889
11,16.97777778,16.97777778
12,18.79444444,18.79444444
13,19.81111111,19.81111111
14,21.62777778,21.62777778
15,22.36111111,22.36111111
16,20.90555556,20.90555556
17,19.95,19.95
18,18.86111111,18.86111111
19,17.21111111,17.21111111
20,16.05555556,16.05555556
21,13.90555556,13.90555556
22,13.88333333,13.88333333
23,12.92777778,12.92777778
0,11.61666667,11.61666667
1,10.6,10.6
2,9.327777778,9.872222222
3,10.16111111,10.16111111
4,9.633333333,9.633333333
5,7.505555556,8.355555556
6,7.677777778,9.033333333
7,9.988888889,9.988888889
8,14.61111111,14.61111111
9,16.00555556,16.00555556
10,18.73333333,18.73333333
11,19.88888889,19.88888889
12,22.12777778,22.12777778
13,23.72222222,23.72222222
14,23.72222222,23.72222222
15,23.83888889,23.83888889
16,23.83888889,23.83888889
17,22.73333333,22.73333333
18,22.15,22.15
19,19.90555556,19.90555556
20,17.36111111,17.36111111
21,17.01111111,17.01111111
22,16.93888889,16.93888889
23,15.42777778,15.42777778
0,14.23333333,14.23333333
1,16.20555556,16.20555556
2,16.26111111,16.26111111
3,15.74444444,15.74444444
4,15.78888889,15.78888889
5,15.40555556,15.40555556
6,15.76111111,15.76111111
7,15.83333333,15.83333333
8,15.91666667,15.91666667
9,16.98888889,16.98888889
10,17.63888889,17.63888889
11,19.81111111,19.81111111
12,20.96666667,20.96666667
13,22.12777778,22.12777778
14,22.36111111,22.36111111
15,23.83888889,23.83888889
16,22.8,22.8
17,22.88888889,22.88888889
18,22.65555556,22.65555556
19,19.97222222,19.97222222
20,18.15555556,18.15555556
21,16.08333333,16.08333333
22,15.97222222,15.97222222
23,15.62777778,15.62777778
0,14.46666667,14.46666667
1,13.47222222,13.47222222
2,14.04444444,14.04444444
3,12.01111111,12.01111111
4,12.98333333,12.98333333
5,14.62777778,14.62777778
6,15.95555556,15.95555556
7,17.04444444,17.04444444
8,17.68888889,17.68888889
9,20.95555556,20.95555556
10,22.68888889,22.68888889
11,24.71666667,24.71666667
12,25.97222222,25.97222222
13,26.87222222,27.03888889
14,26.73888889,26.86111111
15,27.25555556,27.63333333
16,26.95,27.17222222
17,26.84444444,27.01111111
18,25.94444444,25.94444444
19,22.15,22.15
20,20.12777778,20.12777778
21,18.72777778,18.72777778
22,19.12222222,19.12222222
23,20.06111111,20.06111111
0,19.10555556,19.10555556
1,17.98888889,17.98888889
2,17.70555556,17.70555556
3,17.6,17.6
4,17.52777778,17.52777778
5,17.82222222,17.82222222
6,15.91111111,15.91111111
7,15.88888889,15.88888889
8,17.75,17.75
9,22.06666667,22.06666667
10,23.75,23.75
11,24.83888889,24.83888889
12,25.99444444,25.99444444
13,22.56666667,22.56666667
14,25.38888889,25.38888889
15,26.96666667,27.02777778
16,26.74444444,26.72222222
17,26.77222222,26.79444444
18,21.91666667,21.91666667
19,19.75,19.75
20,17.61111111,17.61111111
21,17.55,17.55
22,16.47777778,16.47777778
23,15.47777778,15.47777778
0,17.75555556,17.75555556
1,17.71111111,17.71111111
2,16.42777778,16.42777778
3,15.13888889,15.13888889
4,14.51111111,14.51111111
5,15.26666667,15.26666667
6,18.54444444,18.54444444
7,19.63888889,19.63888889
8,21.87222222,21.87222222
9,23.71666667,23.71666667
10,25.88888889,25.88888889
11,26.82222222,26.91666667
12,28.17777778,28.77777778
13,28.97777778,29.88888889
14,29.75555556,30.83888889
15,31.02777778,32.11111111
16,30.90555556,32.10555556
17,30.77222222,32.04444444
18,29.66111111,31.01666667
19,27.15555556,27.71111111
20,24.02222222,24.02222222
21,22.08333333,22.08333333
22,21.41666667,21.41666667
23,21.28888889,21.28888889
0,14.88333333,14.88333333
1,14.37777778,14.37777778
2,14.37222222,14.37222222
3,13.77222222,13.77222222
4,13.7,13.7
5,12.60555556,12.60555556
6,11.06666667,11.06666667
7,11.06666667,11.06666667
8,10.98333333,10.98333333
9,11.08888889,11.08888889
10,11.08888889,11.08888889
11,11.12777778,11.12777778
12,12.17222222,12.17222222
13,12.26666667,12.26666667
14,12.15555556,12.15555556
15,11.33888889,11.33888889
16,12.37777778,12.37777778
17,11.34444444,11.34444444
18,12.28888889,12.28888889
19,11.13333333,11.13333333
20,11.07222222,11.07222222
21,10.91111111,10.91111111
22,9.15,9.822222222
23,7.905555556,9.783333333
0,10.19444444,10.19444444
1,7.561111111,9.611111111
2,7.388888889,9.083333333
3,8.038888889,8.038888889
4,5.477777778,7.461111111
5,4.45,6.933333333
6,3.405555556,5.838888889
7,5.316666667,6.838888889
8,7.711111111,9.494444444
9,12.11666667,12.11666667
10,13.84444444,13.84444444
11,14.99444444,14.99444444
12,16.13333333,16.13333333
13,17.19444444,17.19444444
14,17.27777778,17.27777778
15,17.82222222,17.82222222
16,17.82222222,17.82222222
17,17.36666667,17.36666667
18,16.2,16.2
19,12.75555556,12.75555556
20,10.19444444,10.19444444
21,8.844444444,8.844444444
22,8.288888889,8.288888889
23,7.661111111,8.205555556
0,6.088888889,6.088888889
1,5.511111111,5.511111111
2,5.472222222,6.483333333
3,5.466666667,5.466666667
4,4.288888889,5.561111111
5,3.355555556,5.422222222
6,4.961111111,4.961111111
7,4.983333333,4.983333333
8,7.722222222,8.672222222
9,12.59444444,12.59444444
10,15.95,15.95
11,17.66666667,17.66666667
12,18.86111111,18.86111111
13,19.99444444,19.99444444
14,21.03333333,21.03333333
15,22.12777778,22.12777778
16,22.10555556,22.10555556
17,21.34444444,21.34444444
18,18.99444444,18.99444444
19,17.17222222,17.17222222
20,14.24444444,14.24444444
21,12.73333333,12.73333333
22,12.2,12.2
23,13.03888889,13.03888889
0,12.57222222,12.57222222
1,11.60555556,11.60555556
2,10.96666667,10.96666667
3,12.2,12.2
4,12.19444444,12.19444444
5,11.35555556,11.35555556
6,10.05,10.05
7,10.02777778,10.02777778
8,14.53333333,14.53333333
9,16.11666667,16.11666667
10,17.71111111,17.71111111
11,19.70555556,19.70555556
12,19.81666667,19.81666667
13,20.99444444,20.99444444
14,22.24444444,22.24444444
15,22.17222222,22.17222222
16,22.19444444,22.19444444
17,22.31111111,22.31111111
18,20.01666667,20.01666667
19,17.68333333,17.68333333
20,15.18333333,15.18333333
21,13.79444444,13.79444444
22,13.23888889,13.23888889
23,12.82777778,12.82777778
0,12.68333333,12.68333333
1,11.64444444,11.64444444
2,11.41666667,11.41666667
3,13.72222222,13.72222222
4,13.83888889,13.83888889
5,13.31111111,13.31111111
6,14.75,14.75
7,14.77777778,14.77777778
8,16.71111111,16.71111111
9,19.72222222,19.72222222
10,22.52222222,22.52222222
11,24.61666667,24.61666667
12,26.90555556,27.10555556
13,27.06666667,27.21666667
14,28.03888889,28.66666667
15,28.92222222,29.81111111
16,27.2,27.77777778
17,28.06111111,28.66666667
18,26.12777778,26.12777778
19,22.84444444,22.84444444
20,21.22222222,21.22222222
21,19.88333333,19.88333333
22,20.34444444,20.34444444
23,19.24444444,19.24444444
0,18.63888889,18.63888889
1,17.59444444,17.59444444
2,17.25,17.25
3,20.92222222,20.92222222
4,20.3,20.3
5,18.65555556,18.65555556
6,17.66111111,17.66111111
7,17.61666667,17.61666667
8,17.61111111,17.61111111
9,18.79444444,18.79444444
10,22.03888889,22.03888889
11,22.53333333,22.53333333
12,23.77222222,23.77222222
13,23.88888889,23.88888889
14,24.94444444,24.94444444
15,26.01666667,26.01666667
16,26.03888889,26.03888889
17,25.96111111,25.96111111
18,23.83888889,23.83888889
19,18.88333333,18.88333333
20,17.26111111,17.26111111
21,16.08888889,16.08888889
22,15.53333333,15.53333333
23,16.02777778,16.02777778
0,14.88888889,14.88888889
1,14.86111111,14.86111111
2,14.07222222,14.07222222
3,12.73333333,12.73333333
4,14.79444444,14.79444444
5,13.50555556,13.50555556
6,12.66666667,12.66666667
7,13.70555556,13.70555556
8,15.85555556,15.85555556
9,19.91111111,19.91111111
10,23.75,23.75
11,25.9,25.9
12,27.15,27.73333333
13,27.92222222,28.83888889
14,28.53333333,29.70555556
15,28.64444444,29.95
16,28.49444444,29.90555556
17,27.65555556,28.8
18,26.06111111,26.06111111
19,22.77777778,22.77777778
20,21.05,21.05
21,19.88888889,19.88888889
22,20.42222222,20.42222222
23,19.47777778,19.47777778
0,18.33333333,18.33333333
1,16.68888889,16.68888889
2,16.92222222,16.92222222
3,16.13333333,16.13333333
4,15.57777778,15.57777778
5,14.63333333,14.63333333
6,15.02222222,15.02222222
7,15.04444444,15.04444444
8,17.73333333,17.73333333
9,22.15555556,22.15555556
10,25.99444444,25.99444444
11,28.1,28.76666667
12,29.92222222,31.01666667
13,30.63888889,32.01666667
14,30.23888889,31.80555556
15,29.61111111,30.95
16,28.85555556,30.04444444
17,28.74444444,29.93888889
18,27.16666667,27.75555556
19,23.96111111,23.96111111
20,23.89444444,23.89444444
21,21.20555556,21.20555556
22,22.17777778,22.17777778
23,20.90555556,20.90555556
0,20.53333333,20.53333333
1,19.63333333,19.63333333
2,21.81111111,21.81111111
3,20.98888889,20.98888889
4,20.40555556,20.40555556
5,19.75,19.75
6,16.94444444,16.94444444
7,15.90555556,15.90555556
8,15.01111111,15.01111111
9,13.89444444,13.89444444
10,14.01111111,14.01111111
11,14.17222222,14.17222222
12,15.12222222,15.12222222
13,16.26111111,16.26111111
14,17.12777778,17.12777778
15,17.34444444,17.34444444
16,17.87777778,17.87777778
17,17.74444444,17.74444444
18,17.25,17.25
19,16.13888889,16.13888889
20,15.14444444,15.14444444
21,15.00555556,15.00555556
22,15.00555556,15.00555556
23,14.93888889,14.93888889
0,14.93888889,14.93888889
1,14.40555556,14.40555556
2,14.23888889,14.23888889
3,13.80555556,13.80555556
4,12.73888889,12.73888889
5,12.35555556,12.35555556
6,12.13888889,12.13888889
7,12.73888889,12.73888889
8,14.87222222,14.87222222
9,17.69444444,17.69444444
10,18.82777778,18.82777778
11,19.90555556,19.90555556
12,20.00555556,20.00555556
13,22.17777778,22.17777778
14,22.46111111,22.46111111
15,23.88888889,23.88888889
16,23.91666667,23.91666667
17,24.13333333,24.13333333
18,22.2,22.2
19,20,20
20,20.20555556,20.20555556
21,19.88333333,19.88333333
22,20.34444444,20.34444444
23,19.55,19.55
0,21.32222222,21.32222222
1,19.19444444,19.19444444
2,17.43333333,17.43333333
3,16.06111111,16.06111111
4,15.51111111,15.51111111
5,14.67777778,14.67777778
6,14.86111111,14.86111111
7,17.50555556,17.50555556
8,21.61666667,21.61666667
9,23.91666667,23.91666667
10,26.71666667,27.2
11,27.63888889,28.67222222
12,28.65555556,29.99444444
13,29.61666667,31.15555556
14,30.35,31.96111111
15,30.62777778,32.24444444
16,30.62777778,32.24444444
17,30.33888889,32.12777778
18,29.43888889,31.08333333
19,26.68888889,27.15
20,23.13333333,23.13333333
21,22.11111111,22.11111111
22,21.43888889,21.43888889
23,19.7,19.7
0,20.34444444,20.34444444
1,18.37777778,18.37777778
2,19.11111111,19.11111111
3,17.26666667,17.26666667
4,19.30555556,19.30555556
5,17.85555556,17.85555556
6,16.17777778,16.17777778
7,17.12777778,17.12777778
8,18.66666667,18.66666667
9,18.82222222,18.82222222
10,19.91111111,19.91111111
11,22.15,22.15
12,22.75555556,22.75555556
13,24.88333333,24.88333333
14,24.90555556,24.90555556
15,25.97222222,25.97222222
16,25.95,25.95
17,24.92777778,24.92777778
18,22.73333333,22.73333333
19,22.10555556,22.10555556
20,21.15555556,21.15555556
21,19.97777778,19.97777778
22,19.42222222,19.42222222
23,18.83888889,18.83888889
0,19.88333333,19.88333333
1,20.85555556,20.85555556
2,19.28333333,19.28333333
3,18.27222222,18.27222222
4,16.6,16.6
5,16.28888889,16.28888889
6,16.07222222,16.07222222
7,17.62222222,17.62222222
8,21.66666667,21.66666667
9,23.79444444,23.79444444
10,26.08888889,26.08888889
11,26.57777778,27.27222222
12,27.65,28.79444444
13,28.53333333,29.97222222
14,29.21666667,31.00555556
15,29.35,31.12777778
16,29.31111111,31.08333333
17,29.34444444,31.03888889
18,28.66111111,29.97222222
19,26.83333333,27.14444444
20,23.86111111,23.86111111
21,23.66111111,23.66111111
22,23.62222222,23.62222222
23,22.27777778,22.27777778
0,18.77777778,18.77777778
1,17.68888889,17.68888889
2,17.5,17.5
3,19.68333333,19.68333333
4,19.24444444,19.24444444
5,17.75555556,17.75555556
6,14.25555556,14.25555556
7,17.87222222,17.87222222
8,19.75,19.75
9,22.69444444,22.69444444
10,24.88888889,24.88888889
11,27.63333333,27.52222222
12,29.28888889,29.90555556
13,29.32222222,29.95
14,29.77222222,30.85555556
15,29.03888889,30.02777778
16,29.00555556,29.95555556
17,28.16666667,29.01111111
18,27.25555556,27.87222222
19,26.18333333,26.18333333
20,24.94444444,24.94444444
21,23.89444444,23.89444444
22,23.35555556,23.35555556
23,23.2,23.2
0,23.2,23.2
1,22.64444444,22.64444444
2,20.80555556,20.80555556
3,21.45555556,21.45555556
4,21.47777778,21.47777778
5,20.37222222,20.37222222
6,19.88333333,19.88333333
7,20.90555556,20.90555556
8,20.89444444,20.89444444
9,22.06666667,22.06666667
10,22.11111111,22.11111111
11,22.71111111,22.71111111
12,22.53333333,22.53333333
13,23.68888889,23.68888889
14,23.56666667,23.56666667
15,22.69444444,22.69444444
16,24.85555556,24.85555556
17,25.60555556,25.60555556
18,24.83333333,24.83333333
19,23.62777778,23.62777778
20,21.17222222,21.17222222
21,18.86111111,18.86111111
22,18.28333333,18.28333333
23,17.18888889,17.18888889
0,14.99444444,14.99444444
1,15.87777778,15.87777778
2,14.75555556,14.75555556
3,13.21666667,13.21666667
4,12.68333333,12.68333333
5,11.68888889,11.68888889
6,10.90555556,10.90555556
7,12.04444444,12.04444444
8,15.48888889,15.48888889
9,17.59444444,17.59444444
10,19.83888889,19.83888889
11,20.78888889,20.78888889
12,22.08333333,22.08333333
13,22.70555556,22.70555556
14,23.66666667,23.66666667
15,23.86111111,23.86111111
16,23.88333333,23.88333333
17,23.97222222,23.97222222
18,22.8,22.8
19,20.01666667,20.01666667
20,17.42777778,17.42777778
21,15.97777778,15.97777778
22,14.82222222,14.82222222
23,13.70555556,13.70555556
0,12.13888889,12.13888889
1,12.21666667,12.21666667
2,11.89444444,11.89444444
3,10.64444444,10.64444444
4,10.03888889,10.03888889
5,10.83888889,10.83888889
6,8.938888889,9.966666667
7,13.65,13.65
8,17.22222222,17.22222222
9,21,21
10,24.75,24.75
11,25.85,25.85
12,26.66666667,27.12777778
13,27.01111111,27.68333333
14,27.65,28.65
15,27.78888889,28.83888889
16,27.8,28.86111111
17,27.08888889,27.82777778
18,26.7,27.17222222
19,23.90555556,23.90555556
20,21.21111111,21.21111111
21,17.80555556,17.80555556
22,17.68888889,17.68888889
23,17.18888889,17.18888889
0,15.93333333,15.93333333
1,14.38333333,14.38333333
2,14.73333333,14.73333333
3,14.21666667,14.21666667
4,13.2,13.2
5,12.13888889,12.13888889
6,12.22222222,12.22222222
7,15.88888889,15.88888889
8,18.73333333,18.73333333
9,22.61666667,22.61666667
10,24.88333333,24.88333333
11,26.08888889,26.08888889
12,26.84444444,27.19444444
13,27.13888889,27.75
14,27.77222222,28.70555556
15,27.68333333,28.83888889
16,27.58888889,28.83888889
17,27.54444444,28.76666667
18,26.83333333,27.72777778
19,23.88333333,23.88333333
20,22.05,22.05
21,20.86111111,20.86111111
22,20.76666667,20.76666667
23,20.7,20.7
0,-2.622222222,2.105555556
1,-2.388888889,1.55
2,-2.85,0.661111111
3,-3.638888889,0.511111111
4,-3.65,0.533333333
5,-2.75,1.183333333
6,-3.9,1.038888889
7,-3.822222222,0.072222222
8,-3.533333333,0.272222222
9,-1.272222222,2.711111111
10,-1.155555556,2.8
11,1.5,4.8
12,3.394444444,6.038888889
13,5.694444444,7.15
14,6.327777778,7.661111111
15,6.944444444,8.772222222
16,7.211111111,8.794444444
17,7.188888889,8.766666667
18,7.755555556,7.755555556
19,6.038888889,6.038888889
20,5.088888889,5.088888889
21,3.033333333,4.883333333
22,3.35,4.75
23,1.172222222,4.144444444
0,6.488888889,8.288888889
